taxa,20230116_BC05,20230116_BC02,20230116_BC03,20230116_BC12,20230116_BC21,20230116_BC07,20230116_BC11,20230116_BC01,20230116_BC04,20230116_BC06,20230116_BC08,20230116_BC14,20230116_BC09,20230116_BC13,20230206_BC18,20230206_BC25,20230206_BC15,20230206_BC05,20230206_BC20,20230206_BC02,20230206_BC16,20230206_BC03,20230206_BC10,20230206_BC12,20230206_BC21,20230206_BC07,20230206_BC17,20230206_BC11,20230206_BC24,20230206_BC23,20230206_BC01,20230206_BC04,20230206_BC19,20230206_BC22,20230206_BC06,20230206_BC08,20230206_BC14,20230206_BC09,20230206_BC13,20221229_BC05,20221229_BC02,20221229_BC07,20221229_BC04,20221229_BC06,20230227_BC07,20230227_BC08,20230215_BC05,20230215_BC02,20230215_BC03,20230215_BC10,20230215_BC07,20230215_BC11,20230215_BC01,20230215_BC04,20230215_BC06,20230215_BC08,20230328_BC49,20230328_BC34,20230328_BC36,20230328_BC32,20230328_BC50,20230328_BC38,20230328_BC56,20230328_BC40,20230328_BC46,20230328_BC39,20230328_BC55,20230328_BC37,20230328_BC52,20230328_BC53,20230328_BC35,20230328_BC44,20230328_BC42,20230328_BC43,20230328_BC47,20230328_BC41,20230328_BC33,20230328_BC51,20230328_BC54,20230328_BC48,20230328_BC45,20230322_BC72,20230322_BC77,20230322_BC89,20230322_BC73,20230322_BC74,20230322_BC75,20230322_BC76,20230322_BC96,20230322_BC79,20230322_BC71
c__Negativicutes,0.0132049287186172,0.0,0.0001030237469736,0.0257763344834584,0.0001764104011572,0.0129528535980148,0.0133959466139396,0.0367954336968708,0.0734571735079893,0.0213014119091467,0.1625492925075388,0.0002355934599255,0.0158415841584158,0.0068423351288397,4.422821760283061e-05,4.8579062424095214e-05,0.0082281221892801,0.0128138075313807,0.0001597954618088,0.0148608137044967,0.0011296076099881,0.0009109680553868,0.007523440570434,0.0001015331505736,0.0022950584522699,4.2643923240938166e-05,0.0065570411351877,0.0010859649884887,0.0016158818097876,0.0071918657518392,0.0031531861846447,0.0106258193610708,0.0,0.0243629644038124,0.0001396973224679,0.002836681547619,0.0078004014912532,6.912283127116886e-05,0.0001824651035489,0.0004870823765643,1.7301187726537426e-05,0.0005117707267144,0.0,0.0444542577463752,0.0076923076923076,0.0013301954364064,0.0020644999843598,0.0001062445217668,0.0248129517690324,0.0001565312671206,0.0001959503592423,0.0083956178970001,0.0006174268735046,0.0001674667857541,0.0001648668700024,0.0035828146348868,0.0797747346244226,0.0053581191908146,4.861921431349669e-05,0.0055940654262434,0.0399677435613124,0.0062582574229886,0.0,5.228621473948393e-05,3.7510784350500766e-05,0.0052953673462916,0.0,0.0002515301416953,0.0004732952269996,0.0,0.0661279417919577,8.99847026005579e-05,0.0748714847293619,0.0012691275654507,0.0086740616535534,0.0439786381842456,3.0542744571027155e-05,6.895600606812854e-05,0.0,0.0003477051460361,0.000196222712779,0.0001238799190651,0.0019383422558611,0.0001263477088948,0.0067933715542291,0.0297700170357751,0.0,0.0001170366324659,0.0004806970106654,0.006180378224344,0.0735154844208731
f__Acidaminococcaceae,0.0072332730560578,0.0,0.0,0.0,0.0001764104011572,0.0096774193548387,0.0,0.0,0.0,0.0166973603437691,0.0,0.0,0.0113861386138613,0.0,0.0,0.0,0.0012658649521969,6.53765690376569e-05,7.989773090444231e-05,0.0,0.0,0.0,5.614507888383583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0018186327188559,0.0,0.0,0.0,0.0,0.0,0.0,0.0012618296529968,0.0,4.561627588723656e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.116136293870869e-05,0.0,2.65611304417116e-05,0.0,3.913281678015184e-05,6.531678641410843e-05,0.0,0.0001543567183761,2.791113095902646e-05,2.7477811667078832e-05,0.0,0.0,0.0,0.0,0.0039725971867526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.219471362802228e-05,0.0,0.0,0.0,9.6736747065652e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.1293306355039846e-05,4.61510060919328e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.7008252840383405e-05,0.0
f__Acutalibacteraceae,4.20539131166155e-05,0.0003923299494875,5.151187348683872e-05,0.0004735809485149,0.0,9.925558312655088e-05,0.0,0.0,0.0,6.138735420503377e-05,0.0,0.0,8.250825082508251e-05,0.0,0.0,0.0,0.0137246410606615,0.0001307531380753,3.994886545222116e-05,4.282655246252677e-05,0.0001189060642092,0.0007895056480019,0.0001684352366515,5.076657528683115e-05,0.0,0.0,0.0,0.0,0.0001154201292705,8.266512358435976e-05,0.0,6.899882701994065e-05,0.0,4.862867146469558e-05,0.0,4.650297619047619e-05,0.0159449383424146,0.0,9.123255177447311e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.116136293870869e-05,0.0,0.0,4.227078665933973e-05,0.0,0.0,0.0,7.717835918808367e-05,2.791113095902646e-05,0.0,0.0,0.0,0.0004009476945507,0.0,0.0082694880214033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67022696929239e-05,0.0,0.0,0.0,0.0,0.0,4.1293306355039846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001894118761246
f__Bacillaceae,0.0422641826821985,0.0,0.0005151187348683,0.0,7.05641604629009e-05,0.0781141439205955,0.0,0.0,5.646208570944611e-05,0.0868631062001227,5.7991185339828345e-05,0.0001413560759553,0.0785478547854785,0.0,0.0,0.0,3.331223558413005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2643923240938166e-05,0.0,0.0,0.0031163434903047,0.0,0.0010266187577913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.128030279333104e-05,5.31222608834232e-05,0.0,3.913281678015184e-05,6.531678641410843e-05,0.0,0.0001543567183761,2.791113095902646e-05,0.0,3.036283588887202e-05,0.0,3.644979041370512e-05,0.0,4.053670598727148e-05,2.520034272466105e-05,0.0,2.8575510787255323e-05,0.0,0.0001125323530515,6.341757300948092e-05,3.272893892779996e-05,4.19216902825522e-05,7.28146503076419e-05,0.0,0.0,0.0,9.071666162685212e-05,3.6260787584306334e-05,3.224558235521733e-05,0.0,9.162823371308144e-05,0.0,0.0,0.0003477051460361,4.905567819475104e-05,0.0003303464508403,0.0001384530182757,0.0001263477088948,3.926804366606456e-05,0.0001277683134582,0.0001589635576044,3.901221082198728e-05,6.008712633318312e-05,0.0,4.735296903115826e-05
f__Bacteroidaceae,0.4983388704318937,0.0022068559658672,0.0100963272034203,0.0009471618970299,0.0004233849627774,0.5664516129032258,0.0773603559070687,0.1701661400468861,0.1850262548698548,0.4461632903621854,0.2310368823938761,0.0007067803797766,0.4480610561056105,0.1269471538797496,0.002078726227333,0.0020403206218119,0.1675605449881741,0.2776542887029288,0.0023170341962288,0.2427408993576017,0.0126040428061831,0.0367423782339366,0.3362528774352928,0.0035028936947913,0.0334935092878146,0.0014498933901918,0.0384713897853593,0.1856565744320403,0.1067636195752539,0.3676944697032322,0.0152526215443279,0.0014489753674187,0.001536165730337,0.502869091616417,0.0018626309662398,0.05078125,0.1246917120734155,0.0038708785511854,0.0029650579326703,0.006660105965268,0.0001124577202224,0.0041672759175318,8.993007936329504e-05,0.0236991241628026,0.3928912466843501,0.0058835567379514,0.3534674215646407,0.0018061568700363,0.0585450395231855,0.0010957188698442,0.0015676028739386,0.1199447117845807,0.0149726016824882,0.001088534107402,0.0007693787266782,0.0012448762714437,0.1262863625313994,0.0419901585565883,0.0008751458576429,0.1654302971340548,0.0317020311476236,0.0112300952645852,0.0002857551078725,0.0001568586442184,0.000525150980907,0.001585439325237,0.0005236630228447,0.0008803554959335,0.0005825172024611,0.0003102699348433,0.0031550819355461,0.0019196736554785,0.026942848503175,0.0340126187540793,0.0054495034180317,0.0236315086782376,0.0013133380165541,0.0004482140394428,0.0002305741295826,0.0015646731571627,0.0003433897473632,0.0020646653177519,0.0036920804873546,0.0035377358490566,0.2954920285871358,0.0219335604770017,0.0017485991336486,0.0017945616978114,0.0018026137899954,0.1072869249842714,0.2692489819111658
f__Bifidobacteriaceae,0.0747298036082257,0.990142710019126,0.0010302374697367,0.0002029632636492,3.528208023145045e-05,4.962779156327544e-05,0.017993079584775,0.0028029762511466,0.6202924736039749,6.138735420503377e-05,0.3586174901414985,0.0011308486076426,0.0001237623762376,0.0,0.0106147722246793,0.0004857906242409,0.017955294979846,0.0066030334728033,0.0001597954618088,0.39203426124197,0.0718787158145065,6.073120369245719e-05,0.0009544663410252,0.0002030663011473,0.0039446317148389,0.0001279317697228,0.0072742175093489,0.0003909473958559,0.0016158818097876,0.0484417624204348,0.6211043484637384,0.2542951769819913,0.0003072331460674,0.0160474615833495,0.0,4.650297619047619e-05,0.0173788356753656,0.0002073684938135,0.8257002098348691,0.0004274396365769,0.5116307234491648,0.0013647219379051,0.6036219339463567,0.0051519835136527,0.0,0.0001023227258774,0.0003440833307266,0.0001859279130919,0.1309548970706344,0.0001956640839007,0.6495754408883083,0.000409542336439,0.0015435671837616,0.0002791113095902,0.7087077185172973,0.59192348565356,0.4012640790859735,0.0013121924548933,0.0,0.0083100247273906,0.2806562169245502,6.953619358876295e-05,0.003029004143449,7.84293221092259e-05,0.0041636970629055,0.3435647017788629,3.272893892779996e-05,0.7916491992957156,0.0099391997669931,0.0012410797393732,0.0194134123176974,0.0001199796034674,0.0198367100090716,0.0148669229095655,0.0386302076615503,0.5811481975967957,0.0001527137228551,0.000551648048545,0.0670970717085543,0.0005215577190542,0.0071130733382389,0.0002064665317751,0.0110300904559719,0.0005053908355795,0.0001178041309981,0.4277683134582623,0.000397408894011,0.0048375141419264,0.0021030494216614,0.0,0.0136613315654891
f__Burkholderiaceae,0.1299465915303419,0.0001471237310578,0.0011847730901972,0.0004059265272985,0.0,0.0895781637717121,0.0,5.0963204566303126e-05,0.0,0.1534069981583793,0.0005219206680584,0.0003769495358808,0.1261138613861386,0.0015528703838501,4.422821760283061e-05,0.0003886324993927,6.66244711682601e-05,0.0015690376569037,0.0008788750399488,0.0153747323340471,0.001961950059453,0.16658569172841,0.0036494301274493,0.0006599654787288,0.0,4.2643923240938166e-05,0.0007171763741611,0.0001303157986186,0.0023084025854108,0.0056212284037364,7.332991127080736e-05,3.449941350997033e-05,8.778089887640449e-05,9.725734292939116e-05,4.6565774155995343e-05,9.300595238095238e-05,5.735589331803843e-05,0.000414736987627,0.0003649302070978,0.0015606516963389,8.650593863268713e-06,0.0047277867134571,3.372377976123564e-05,7.359976448075366e-05,5.305039787798409e-05,5.116136293870869e-05,0.0002502424223466,0.0002124890435336,0.0002113539332966,0.0001565312671206,0.0001959503592423,0.0002047711682195,0.0005402485143165,0.0001116445238361,0.0001373890583353,0.0001518141794443,0.0005266996191556,0.0020411882631674,0.0002430960715674,0.0150391179212777,2.520034272466105e-05,0.0,0.0,0.0,3.7510784350500766e-05,6.341757300948092e-05,3.272893892779996e-05,0.0,3.640732515382095e-05,8.864855281237534e-05,0.0003863365635362,2.999490086685264e-05,3.023888720895071e-05,0.001776778591631,0.0002579646588417,0.0005607476635514,3.0542744571027155e-05,3.447800303406427e-05,0.0,0.0026077885952712,9.811135638950208e-05,0.0003303464508403,0.0007384160974709,0.0006317385444743,0.0002356082619963,0.0005962521294718,0.0001589635576044,0.0005071587406858,0.0001502178158329,0.0018504126420191,0.0524907661710389
f__Clostridiaceae,4.20539131166155e-05,0.0,5.151187348683872e-05,0.0,0.0,0.0004466501240694,0.0,0.0,5.646208570944611e-05,0.0004297114794352,0.0,0.0,0.0002887788778877,0.0,4.422821760283061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001154201292705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2658393207054215e-05,5.119279205487868e-05,7.717835918808367e-05,0.0,2.7477811667078832e-05,3.036283588887202e-05,0.0,0.0,0.0,4.053670598727148e-05,2.520034272466105e-05,0.0,0.0,0.0,0.0,9.51263595142214e-05,3.272893892779996e-05,0.0,3.640732515382095e-05,0.0,0.0,0.0,3.023888720895071e-05,0.0,0.0,0.0,0.0,6.895600606812854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001963402183303,0.0,7.948177880220959e-05,7.802442164397456e-05,0.0,0.0,0.0003077942987025
f__Coriobacteriaceae,4.20539131166155e-05,0.0,0.0,0.0,0.0,4.962779156327544e-05,0.0,0.0,0.0,6.138735420503377e-05,0.0,0.0,0.0,0.0,4.422821760283061e-05,0.0,0.0,0.0,0.0,4.282655246252677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332991127080736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.128030279333104e-05,0.0,0.0,0.0,0.0,0.0,7.717835918808367e-05,2.791113095902646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23020121838656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027464722038071
f__Enterobacteriaceae,0.0010092939147987,0.0,0.0,0.0002029632636492,0.0,0.0009925558312655,0.0,0.0,5.646208570944611e-05,0.0006752608962553,0.0,0.0,0.0009075907590759,0.0020381423788033,0.0016806722689075,0.0014087928102987,0.0017655484859588,0.0019612970711297,0.0062719718759987,0.0014989293361884,0.0007728894173602,0.036135066197012,0.0058952332828027,0.0002538328764341,0.0003586028831671,0.0002985074626865,0.0003073613032119,0.0001303157986186,0.0143120960295475,0.0147970571216003,0.000366649556354,0.0004139929621196,0.0001316713483146,0.0003404007002528,0.0003725261932479,0.0002325148809523,0.0019501003728133,0.0015898251192368,0.0002736976553234,0.9400888676825814,0.0004498308808899,0.9644928595798606,0.0011803322916432,0.0078015750349598,0.0279045092838196,0.0,0.0066939847977728,0.0016999123482695,4.227078665933973e-05,3.913281678015184e-05,9.797517962116264e-05,0.0008702774649329,0.0003087134367523,2.791113095902646e-05,0.0,3.036283588887202e-05,4.051535531966616e-05,0.0005467468562055,9.72384286269934e-05,0.002999716243058,2.520034272466105e-05,0.0002086085807662,5.715102157451065e-05,0.0007842932210922,7.502156870100153e-05,3.170878650474046e-05,3.272893892779996e-05,8.384338056510439e-05,0.0008373684785378,0.0015070253978103,0.1067254756768938,2.999490086685264e-05,0.0921681282128817,0.7396112843570962,9.6736747065652e-05,0.0001068090787716,6.108548914205431e-05,0.0,0.0,0.0083449235048678,0.001569781702232,4.1293306355039846e-05,0.0001846040243677,0.0001684636118598,0.158799968585565,4.258943781942078e-05,0.0005166315622143,0.0001560488432879,0.0001201742526663,0.5260353058732097,0.0045695615115067
f__Enterococcaceae,4.20539131166155e-05,0.0,0.0,0.0012854340031121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852719949531713e-05,0.0,0.0,0.0,6.53765690376569e-05,0.0,0.0002141327623126,5.945303210463734e-05,0.0044941090732418,5.614507888383583e-05,0.0001015331505736,0.0014344115326687,0.0,0.0,0.0,0.0,8.266512358435976e-05,0.0,3.449941350997033e-05,0.0,4.862867146469558e-05,0.0,0.0,0.0,0.000414736987627,0.0,0.0,0.0,0.0,0.0,0.0013983955251343,0.0003183023872679,0.0,3.128030279333104e-05,2.65611304417116e-05,0.0,0.0,0.0,0.0,7.717835918808367e-05,0.0,0.0,0.0,0.0,7.289958082741024e-05,0.0,0.0818030726823138,0.0,0.0,0.0,2.6143107369741967e-05,0.0,0.0,3.272893892779996e-05,0.0001257650708476,0.0,8.864855281237534e-05,0.0004829207044203,0.0001499745043342,0.1451466586029634,0.0,0.0,0.0,9.162823371308144e-05,0.0001034340091021,0.0,0.0015646731571627,0.0,0.0,0.0003230570426435,0.0006738544474393,0.0,0.0,0.0,0.0,0.0,0.0005181155397653,0.0001183824225778
f__Erysipelatoclostridiaceae,0.0003364313049329,0.0,0.0,0.0,0.0,0.0004466501240694,0.0,0.0,0.0,0.0006752608962553,0.0,0.0,0.0005775577557755,0.0,0.0,0.0001457371872722,0.0009327425963556,6.53765690376569e-05,0.0,4.282655246252677e-05,0.0,6.073120369245719e-05,0.0001122901577676,5.076657528683115e-05,0.0014344115326687,4.2643923240938166e-05,0.0,0.0,0.0,0.000247995370753,0.0,0.0,0.0,0.0,0.0002328288707799,0.0,0.001605965012905,6.912283127116886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116136293870869e-05,6.256060558666207e-05,2.65611304417116e-05,0.0,0.0,0.0,5.119279205487868e-05,0.0003087134367523,0.0,5.495562333415767e-05,0.0,0.0,0.0002551485328959,0.0,0.0004459037658599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67022696929239e-05,0.0,0.0,0.0,0.0,0.0,8.258661271007969e-05,4.61510060919328e-05,0.0,3.926804366606456e-05,8.517887563884156e-05,0.0,3.901221082198728e-05,6.008712633318312e-05,0.0,0.0095889762288095
f__Erysipelotrichaceae,0.0007990243492156,0.0,0.0,0.0,0.0,0.0002977667493796,0.0,0.0,0.0,0.0005524861878453,0.0,0.0,0.0001650165016501,0.0,0.0,0.0,0.0005663080049302,6.53765690376569e-05,3.994886545222116e-05,0.0,0.0004161712247324,0.0,0.000336870473303,0.0001015331505736,0.0,0.0,0.0,0.0003040701967768,0.0013850415512465,0.0001653302471687,7.332991127080736e-05,0.0,0.0,0.0,0.0,0.0001395089285714,0.0005162030398623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008185818070193,6.256060558666207e-05,0.0,8.454157331867947e-05,3.913281678015184e-05,0.0,0.0001023855841097,7.717835918808367e-05,8.373339287707937e-05,5.495562333415767e-05,3.036283588887202e-05,0.0001215460659589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005151154180483,0.0,0.0,0.0,3.224558235521733e-05,0.0001602136181575,0.0003359701902812,0.0,0.0,0.0,0.0,4.1293306355039846e-05,0.0002769060365515,4.211590296495957e-05,0.0,8.517887563884156e-05,0.0,3.901221082198728e-05,0.0,0.0,0.0007813239890141
f__Fusobacteriaceae,0.1260776315236132,4.904124368593988e-05,0.0013393087106578,6.76544212164265e-05,0.0,0.2118114143920595,0.0,5.0963204566303126e-05,0.000508158771385,0.2565991405770411,0.0,0.0001413560759553,0.2328795379537953,9.705439899063426e-05,8.845643520566122e-05,9.715812484819044e-05,0.0016322995436223,0.041906380753138,3.994886545222116e-05,0.0004710920770877,0.0,0.0262966111988339,0.2957722755600471,0.0,0.0006454851897009,0.0,0.0052763690384713,0.1250162894748273,0.0016158818097876,8.266512358435976e-05,7.332991127080736e-05,0.0,0.0001316713483146,0.0012157167866173,0.0,0.0025576636904761,0.0012044737596788,0.0,0.0003649302070978,0.0001988091332915,4.3252969316343566e-05,2.437003460544914e-05,0.0,0.0192831382939574,0.0289655172413793,0.0001534840888161,0.035628264881604,0.0001062445217668,8.454157331867947e-05,7.826563356030368e-05,0.0001632919660352,0.1979113340841609,0.0006174268735046,5.582226191805292e-05,2.7477811667078832e-05,3.036283588887202e-05,0.0072117332469005,0.0018589393110989,0.0,0.0006485872957963,5.040068544932211e-05,0.0,0.0,2.6143107369741967e-05,7.502156870100153e-05,3.170878650474046e-05,0.0,0.0001257650708476,0.0,8.864855281237534e-05,0.0020926563858214,0.0,0.0004233444209253,0.0014866922909565,0.0118663743067199,0.0005607476635514,9.162823371308144e-05,0.0,0.0,0.000173852573018,0.0,0.0024363050749473,0.0012922281705741,0.0005053908355795,0.0031021754496191,0.0002555366269165,0.0002384453364066,0.0010143174813716,0.0002403485053327,0.054735205950927,0.2446964674685103
f__Helcococcaceae,0.0001261617393498,9.808248737187977e-05,0.0011332612167104,0.1627088830255057,3.528208023145045e-05,9.925558312655088e-05,0.220612951062778,0.0125369483233105,0.0022584834283778,0.00012277470841,0.1406286244490837,0.0344437638411157,0.0106023102310231,0.4333964186926772,0.0053958425475453,0.0003400534369686,0.0316133115693394,0.2265298117154811,0.0001198465963566,0.0742184154175588,0.0155766944114149,0.1574760111745415,0.1853349053955421,0.0003045994517209,0.288603600372947,0.0001279317697228,0.0036371087546744,0.008991790104687,0.4198984302862419,0.2811440853104075,0.0790496443499303,0.0,0.0001316713483146,0.1995234390196459,0.0002328288707799,0.0277157738095238,0.0301118439919701,0.0050459666827953,0.0017790347596022,0.0255469736279684,4.3252969316343566e-05,0.0045328264366135,3.372377976123564e-05,0.1335835725325679,0.1781432360742705,0.0366826972270541,0.1792048547029935,5.31222608834232e-05,0.0149638584774062,3.913281678015184e-05,0.0001306335728282,0.1354049349851541,0.0949293818013429,0.0,5.495562333415767e-05,3.036283588887202e-05,0.0032412284255732,0.0239475123018042,0.0001944768572539,0.0657910738173416,0.0025704349579154,0.0364021973437174,0.0,2.6143107369741967e-05,7.502156870100153e-05,0.024669435900688,6.545787785559992e-05,0.0001676867611302,0.0015291076564604,0.0010637826337485,0.0001609735681401,0.0134977053900836,0.0186573934079225,0.0755312205381101,0.0720043853992003,0.0052069425901201,0.0007635686142756,0.0001723900151703,4.6114825916532166e-05,0.0,0.0,0.0,0.0005076610670112,0.0001684636118598,0.2005418990025917,0.0028534923339011,0.004570202281127,0.0,0.0063091482649842,0.0196143740054032,0.0003077942987025
f__Helicobacteraceae,0.0004205391311661,0.0,0.0,0.0,0.0,0.0010421836228287,0.0,0.0,0.0,0.0014119091467157,0.0,0.0,0.0016089108910891,0.0,0.0,0.0,0.0,0.0003268828451882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791113095902646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005461709515078,0.0,0.0,0.0013969125864191
f__Lachnospiraceae,0.0224988435173892,0.0005884949242312,0.0019574511924998,0.0,7.05641604629009e-05,0.0277915632754342,0.0106772120612951,0.0009173376821934,0.0027666421997628,0.0251074278698588,0.0085247042449547,4.7118691985110494e-05,0.0277227722772277,0.0001941087979812,0.0007518796992481,0.0004857906242409,0.0263499783470468,0.0037918410041841,0.0006391818472355,0.0026124197002141,0.0036860879904875,0.0012146240738491,0.0039863006007523,0.0006091989034419,0.0002151617299003,8.528784648187633e-05,0.0026125710773013,0.000868771990791,0.0140812557710064,0.0239728858394643,0.0066730219256434,0.0001724970675498,0.0003511235955056,0.0035498930169227,0.0003259604190919,0.0049758184523809,0.0237453398336679,0.001244210962881,0.0004561627588723,0.0,0.0,0.0006579909343471,0.0,0.0,0.0014323607427055,0.0032231658651386,0.0007820075698332,0.0003187335653005,0.00063406179989,0.0003913281678015,0.0003919007184846,0.0024572540186341,0.001003318669445,0.0004186669643853,0.0004121671750061,0.0007590708972218,0.0008103071063933,0.0059413158374339,0.0002430960715674,0.0487656573026875,0.0009324126808124,0.0286836798553647,0.000114302043149,5.228621473948393e-05,0.000150043137402,0.0199448267114817,0.0001309157557111,0.0002934518319778,0.0001092219754614,8.864855281237534e-05,0.0118476546151121,5.998980173370527e-05,0.0005140610825521,0.0043512945101167,0.0010641042177221,0.0004806408544726,0.0001221709782841,0.0,0.0,0.0005215577190542,4.905567819475104e-05,0.0005368129826155,0.0059534797858593,0.0005053908355795,0.0081677530825414,0.0002981260647359,0.0005563724516154,0.0003120976865758,0.0006008712633318,0.0011472558380518,0.1518372951984089
f__Lactobacillaceae,0.0712393288195466,0.0003432887058015,0.973213825786844,6.76544212164265e-05,0.9972832798221783,0.0001488833746898,9.886307464162137e-05,0.0003567424319641,0.0146236801987465,0.00012277470841,0.0,0.8119493002874241,8.250825082508251e-05,0.0003882175959625,0.9693940734188412,0.9904299247024532,0.6068823078716813,0.0021574267782426,0.9856583573026526,0.0012419700214132,0.1513674197384066,0.0005465808332321,0.0008983212621413,0.9921311808305412,0.0015061321093021,0.9970149253731344,0.0006147226064238,0.5623995482385648,0.0023084025854108,0.0041332561792179,0.0435579672948595,0.5747602290761057,0.9958304073033708,0.0005835440575763,0.9950640279394644,0.5233909970238095,0.6582735876111271,0.9762908688739892,0.0111759875923729,4.970228332289585e-05,0.2708068408896271,0.0001949602768435,0.0012590211110861,0.0005151983513652,0.0,0.9181929806610049,0.0005004848446932,0.993651889824431,0.0416789956461089,0.9965954449401268,0.3437295885042455,0.0005631207126036,0.003704561241028,0.9953109299988836,0.0047811392300717,0.2726279034461819,0.0599627258731059,0.8673956624749408,0.9966452742123688,0.013296039563825,0.0001764023990726,0.0001390723871775,0.0001714530647235,0.997777835873572,0.992947972542106,0.0002536702920379,0.998036263664332,0.1886895279617674,0.9781920122328612,0.9914010903771996,0.0164514986639193,0.970664986952218,0.2790142122769882,0.0004713902385959,0.8319360247646073,0.0006408544726301,0.2041477047127455,0.9970693697421046,0.9300438090846208,0.0020862308762169,0.9548197203826344,0.9919890985671224,0.0184604024367731,0.2994019541778975,0.0001570721746642,0.0398637137989778,0.9812025593132774,0.9857605430499746,0.9748234940663962,3.7008252840383405e-05,0.0001183824225778
f__Leptotrichiaceae,4.20539131166155e-05,0.0002942474621156,0.0,0.0,0.0,0.0,0.0053880375679683,0.6667006421363776,0.0001129241714188,6.138735420503377e-05,0.0,0.0,0.0002062706270627,4.852719949531713e-05,4.422821760283061e-05,0.0002914743745445,3.331223558413005e-05,6.53765690376569e-05,7.989773090444231e-05,0.0,0.0002378121284185,0.004251184258472,5.614507888383583e-05,5.076657528683115e-05,0.0,4.2643923240938166e-05,0.8477024742584909,0.0,0.0016158818097876,0.0004959907415061,0.0,0.0005519906161595,4.3890449438202246e-05,4.862867146469558e-05,0.0,4.650297619047619e-05,0.0,0.0,9.123255177447311e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001876818167599,0.0001062445217668,0.6660607853912162,7.826563356030368e-05,3.2658393207054215e-05,5.119279205487868e-05,0.0001543567183761,2.791113095902646e-05,2.7477811667078832e-05,0.0,0.233611538773195,0.0,0.0001458576429404,0.0012971745915926,0.5845471498412378,3.476809679438147e-05,5.715102157451065e-05,2.6143107369741967e-05,3.7510784350500766e-05,0.0011098075276659,6.545787785559992e-05,0.0001257650708476,0.0,0.0,0.0013199832587489,0.0,6.047777441790142e-05,0.0,0.0043531536179543,0.1208811748998665,3.0542744571027155e-05,0.0,0.0001383444777495,0.000173852573018,4.905567819475104e-05,0.0001238799190651,0.5234447110947019,0.0002526954177897,3.926804366606456e-05,0.3609880749574106,0.0,0.0002340732649319,0.0,7.401650568076681e-05,2.367648451557913e-05
